Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2024,20.0,83.826,HARD,monaco,LEC,3337,5.0,,,,,,,,
2024,21.0,83.88,HARD,monaco,LEC,3337,6.0,,,,,,,,
2024,22.0,83.768,HARD,monaco,LEC,3337,7.0,,,,,,,,
2024,23.0,83.864,HARD,monaco,LEC,3337,8.0,,,,,,,,
2024,24.0,83.64,HARD,monaco,LEC,3337,9.0,,,,,,,,
2024,25.0,83.59,HARD,monaco,LEC,3337,10.0,,,,,,,,
2024,26.0,83.321,HARD,monaco,LEC,3337,11.0,,,,,,,,
2024,27.0,83.534,HARD,monaco,LEC,3337,12.0,,,,,,,,
2024,28.0,83.284,HARD,monaco,LEC,3337,13.0,,,,,,,,
2024,29.0,83.229,HARD,monaco,LEC,3337,14.0,,,,,,,,
2024,30.0,83.359,HARD,monaco,LEC,3337,15.0,,,,,,,,
2024,31.0,83.972,HARD,monaco,LEC,3337,16.0,,,,,,,,
2024,32.0,83.274,HARD,monaco,LEC,3337,17.0,,,,,,,,
2024,33.0,83.226,HARD,monaco,LEC,3337,18.0,,,,,,,,
2024,34.0,83.43,HARD,monaco,LEC,3337,19.0,,,,,,,,
2024,35.0,83.681,HARD,monaco,LEC,3337,20.0,,,,,,,,
2024,36.0,83.714,HARD,monaco,LEC,3337,21.0,,,,,,,,
2024,37.0,83.55,HARD,monaco,LEC,3337,22.0,,,,,,,,
2024,38.0,83.624,HARD,monaco,LEC,3337,23.0,,,,,,,,
2024,39.0,83.718,HARD,monaco,LEC,3337,24.0,,,,,,,,
2024,40.0,83.69,HARD,monaco,LEC,3337,25.0,,,,,,,,
2024,41.0,83.611,HARD,monaco,LEC,3337,26.0,,,,,,,,
2024,42.0,83.67,HARD,monaco,LEC,3337,27.0,,,,,,,,
2024,43.0,83.867,HARD,monaco,LEC,3337,28.0,,,,,,,,
2024,44.0,83.43,HARD,monaco,LEC,3337,29.0,,,,,,,,
2024,45.0,83.731,HARD,monaco,LEC,3337,30.0,,,,,,,,
2024,46.0,83.597,HARD,monaco,LEC,3337,31.0,,,,,,,,
2024,47.0,83.676,HARD,monaco,LEC,3337,32.0,,,,,,,,
2024,48.0,83.518,HARD,monaco,LEC,3337,33.0,,,,,,,,
2024,49.0,83.467,HARD,monaco,LEC,3337,34.0,,,,,,,,
2024,50.0,83.461,HARD,monaco,LEC,3337,35.0,,,,,,,,
2024,51.0,83.555,HARD,monaco,LEC,3337,36.0,,,,,,,,
2024,52.0,83.75,HARD,monaco,LEC,3337,37.0,,,,,,,,
2024,53.0,83.268,HARD,monaco,LEC,3337,38.0,,,,,,,,
2024,2.0,88.721,MEDIUM,monaco,ZHO,3337,3.0,,,,,,,,
2024,3.0,86.997,MEDIUM,monaco,ZHO,3337,4.0,,,,,,,,
2024,4.0,86.226,MEDIUM,monaco,ZHO,3337,5.0,,,,,,,,
2024,5.0,89.256,MEDIUM,monaco,ZHO,3337,6.0,,,,,,,,
2024,6.0,85.942,MEDIUM,monaco,ZHO,3337,7.0,,,,,,,,
2024,7.0,86.381,MEDIUM,monaco,ZHO,3337,8.0,,,,,,,,
2024,8.0,86.411,MEDIUM,monaco,ZHO,3337,9.0,,,,,,,,
2024,9.0,86.315,MEDIUM,monaco,ZHO,3337,10.0,,,,,,,,
2024,10.0,86.128,MEDIUM,monaco,ZHO,3337,11.0,,,,,,,,
2024,11.0,86.488,MEDIUM,monaco,ZHO,3337,12.0,,,,,,,,
2024,12.0,86.348,MEDIUM,monaco,ZHO,3337,13.0,,,,,,,,
2024,13.0,86.802,MEDIUM,monaco,ZHO,3337,14.0,,,,,,,,
2024,14.0,87.092,MEDIUM,monaco,ZHO,3337,15.0,,,,,,,,
2024,17.0,85.092,HARD,monaco,ZHO,3337,3.0,,,,,,,,
2024,18.0,85.245,HARD,monaco,ZHO,3337,4.0,,,,,,,,
2024,19.0,85.777,HARD,monaco,ZHO,3337,5.0,,,,,,,,
2024,20.0,85.588,HARD,monaco,ZHO,3337,6.0,,,,,,,,
2024,21.0,85.743,HARD,monaco,ZHO,3337,7.0,,,,,,,,
2024,22.0,85.876,HARD,monaco,ZHO,3337,8.0,,,,,,,,
2024,23.0,86.061,HARD,monaco,ZHO,3337,9.0,,,,,,,,
2024,24.0,86.041,HARD,monaco,ZHO,3337,10.0,,,,,,,,
2024,25.0,85.583,HARD,monaco,ZHO,3337,11.0,,,,,,,,
2024,26.0,85.549,HARD,monaco,ZHO,3337,12.0,,,,,,,,
2024,27.0,85.603,HARD,monaco,ZHO,3337,13.0,,,,,,,,
2024,28.0,85.699,HARD,monaco,ZHO,3337,14.0,,,,,,,,
2024,29.0,85.515,HARD,monaco,ZHO,3337,15.0,,,,,,,,
2024,30.0,85.491,HARD,monaco,ZHO,3337,16.0,,,,,,,,
2024,31.0,85.478,HARD,monaco,ZHO,3337,17.0,,,,,,,,
2024,32.0,85.356,HARD,monaco,ZHO,3337,18.0,,,,,,,,
2024,33.0,85.451,HARD,monaco,ZHO,3337,19.0,,,,,,,,
2024,34.0,85.487,HARD,monaco,ZHO,3337,20.0,,,,,,,,
2024,35.0,85.52,HARD,monaco,ZHO,3337,21.0,,,,,,,,
2024,36.0,86.606,HARD,monaco,ZHO,3337,22.0,,,,,,,,
2024,37.0,85.205,HARD,monaco,ZHO,3337,23.0,,,,,,,,
2024,38.0,86.652,HARD,monaco,ZHO,3337,24.0,,,,,,,,
2024,39.0,85.584,HARD,monaco,ZHO,3337,25.0,,,,,,,,
2024,40.0,85.82,HARD,monaco,ZHO,3337,26.0,,,,,,,,
2024,41.0,86.437,HARD,monaco,ZHO,3337,27.0,,,,,,,,
2024,42.0,87.64,HARD,monaco,ZHO,3337,28.0,,,,,,,,
2024,43.0,86.916,HARD,monaco,ZHO,3337,29.0,,,,,,,,
2024,44.0,86.918,HARD,monaco,ZHO,3337,30.0,,,,,,,,
2024,45.0,85.632,HARD,monaco,ZHO,3337,31.0,,,,,,,,
2024,46.0,85.857,HARD,monaco,ZHO,3337,32.0,,,,,,,,
2024,47.0,87.442,HARD,monaco,ZHO,3337,33.0,,,,,,,,
2024,48.0,85.84,HARD,monaco,ZHO,3337,34.0,,,,,,,,
2024,49.0,86.298,HARD,monaco,ZHO,3337,35.0,,,,,,,,
2024,50.0,85.539,HARD,monaco,ZHO,3337,36.0,,,,,,,,
2024,51.0,85.946,HARD,monaco,ZHO,3337,37.0,,,,,,,,
2024,52.0,87.28,HARD,monaco,ZHO,3337,38.0,,,,,,,,
2024,2.0,88.377,HARD,monaco,BOT,3337,3.0,,,,,,,,
2024,3.0,86.918,HARD,monaco,BOT,3337,4.0,,,,,,,,
2024,4.0,86.324,HARD,monaco,BOT,3337,5.0,,,,,,,,
2024,5.0,88.242,HARD,monaco,BOT,3337,6.0,,,,,,,,
2024,6.0,86.499,HARD,monaco,BOT,3337,7.0,,,,,,,,
2024,7.0,86.359,HARD,monaco,BOT,3337,8.0,,,,,,,,
2024,8.0,86.206,HARD,monaco,BOT,3337,9.0,,,,,,,,
2024,9.0,86.188,HARD,monaco,BOT,3337,10.0,,,,,,,,
2024,10.0,86.118,HARD,monaco,BOT,3337,11.0,,,,,,,,
2024,11.0,86.47,HARD,monaco,BOT,3337,12.0,,,,,,,,
2024,12.0,86.207,HARD,monaco,BOT,3337,13.0,,,,,,,,
2024,13.0,86.349,HARD,monaco,BOT,3337,14.0,,,,,,,,
2024,14.0,86.481,HARD,monaco,BOT,3337,15.0,,,,,,,,
2024,15.0,86.79,HARD,monaco,BOT,3337,16.0,,,,,,,,
2024,16.0,86.569,HARD,monaco,BOT,3337,17.0,,,,,,,,
2024,17.0,86.396,HARD,monaco,BOT,3337,18.0,,,,,,,,
2024,18.0,86.359,HARD,monaco,BOT,3337,19.0,,,,,,,,
2024,19.0,86.456,HARD,monaco,BOT,3337,20.0,,,,,,,,
2024,20.0,86.803,HARD,monaco,BOT,3337,21.0,,,,,,,,
2024,21.0,87.23,HARD,monaco,BOT,3337,22.0,,,,,,,,
2024,22.0,87.404,HARD,monaco,BOT,3337,23.0,,,,,,,,
2024,23.0,86.943,HARD,monaco,BOT,3337,24.0,,,,,,,,
2024,24.0,86.542,HARD,monaco,BOT,3337,25.0,,,,,,,,
2024,25.0,86.863,HARD,monaco,BOT,3337,26.0,,,,,,,,
2024,26.0,86.885,HARD,monaco,BOT,3337,27.0,,,,,,,,
2024,27.0,86.309,HARD,monaco,BOT,3337,28.0,,,,,,,,
2024,28.0,85.804,HARD,monaco,BOT,3337,29.0,,,,,,,,
2024,29.0,86.827,HARD,monaco,BOT,3337,30.0,,,,,,,,
2024,30.0,86.022,HARD,monaco,BOT,3337,31.0,,,,,,,,
2024,31.0,86.004,HARD,monaco,BOT,3337,32.0,,,,,,,,
2024,32.0,87.859,HARD,monaco,BOT,3337,33.0,,,,,,,,
2024,35.0,85.336,MEDIUM,monaco,BOT,3337,3.0,,,,,,,,
2024,36.0,85.114,MEDIUM,monaco,BOT,3337,4.0,,,,,,,,
2024,37.0,85.213,MEDIUM,monaco,BOT,3337,5.0,,,,,,,,
2024,38.0,86.704,MEDIUM,monaco,BOT,3337,6.0,,,,,,,,
2024,39.0,85.081,MEDIUM,monaco,BOT,3337,7.0,,,,,,,,
2024,40.0,85.16,MEDIUM,monaco,BOT,3337,8.0,,,,,,,,
2024,41.0,86.31,MEDIUM,monaco,BOT,3337,9.0,,,,,,,,
2024,42.0,86.036,MEDIUM,monaco,BOT,3337,10.0,,,,,,,,
2024,43.0,84.637,MEDIUM,monaco,BOT,3337,11.0,,,,,,,,
2024,44.0,84.792,MEDIUM,monaco,BOT,3337,12.0,,,,,,,,
2024,45.0,84.588,MEDIUM,monaco,BOT,3337,13.0,,,,,,,,
2024,46.0,84.358,MEDIUM,monaco,BOT,3337,14.0,,,,,,,,
2024,47.0,84.089,MEDIUM,monaco,BOT,3337,15.0,,,,,,,,
2024,48.0,85.126,MEDIUM,monaco,BOT,3337,16.0,,,,,,,,
2024,49.0,83.885,MEDIUM,monaco,BOT,3337,17.0,,,,,,,,
2024,50.0,84.357,MEDIUM,monaco,BOT,3337,18.0,,,,,,,,
2024,51.0,83.979,MEDIUM,monaco,BOT,3337,19.0,,,,,,,,
2024,52.0,83.609,MEDIUM,monaco,BOT,3337,20.0,,,,,,,,
2023,2.0,79.367,MEDIUM,monaco,VER,3337,2.0,,,,,,,,
2023,3.0,79.074,MEDIUM,monaco,VER,3337,3.0,,,,,,,,
2023,4.0,78.129,MEDIUM,monaco,VER,3337,4.0,,,,,,,,
2023,5.0,78.019,MEDIUM,monaco,VER,3337,5.0,,,,,,,,
2023,6.0,77.64,MEDIUM,monaco,VER,3337,6.0,,,,,,,,
2023,7.0,77.633,MEDIUM,monaco,VER,3337,7.0,,,,,,,,
2023,8.0,77.397,MEDIUM,monaco,VER,3337,8.0,,,,,,,,
2023,9.0,77.031,MEDIUM,monaco,VER,3337,9.0,,,,,,,,
2023,10.0,77.084,MEDIUM,monaco,VER,3337,10.0,,,,,,,,
2023,11.0,76.858,MEDIUM,monaco,VER,3337,11.0,,,,,,,,
2023,12.0,76.993,MEDIUM,monaco,VER,3337,12.0,,,,,,,,
2023,13.0,77.434,MEDIUM,monaco,VER,3337,13.0,,,,,,,,
2023,14.0,77.065,MEDIUM,monaco,VER,3337,14.0,,,,,,,,
2023,15.0,77.079,MEDIUM,monaco,VER,3337,15.0,,,,,,,,
2023,16.0,76.824,MEDIUM,monaco,VER,3337,16.0,,,,,,,,
2023,17.0,76.86,MEDIUM,monaco,VER,3337,17.0,,,,,,,,
2023,18.0,76.712,MEDIUM,monaco,VER,3337,18.0,,,,,,,,
2023,19.0,76.823,MEDIUM,monaco,VER,3337,19.0,,,,,,,,
2023,20.0,77.214,MEDIUM,monaco,VER,3337,20.0,,,,,,,,
2023,21.0,76.803,MEDIUM,monaco,VER,3337,21.0,,,,,,,,
2023,22.0,76.659,MEDIUM,monaco,VER,3337,22.0,,,,,,,,
2023,23.0,76.604,MEDIUM,monaco,VER,3337,23.0,,,,,,,,
2023,24.0,76.798,MEDIUM,monaco,VER,3337,24.0,,,,,,,,
2023,25.0,77.183,MEDIUM,monaco,VER,3337,25.0,,,,,,,,
2023,26.0,77.212,MEDIUM,monaco,VER,3337,26.0,,,,,,,,
2023,27.0,77.259,MEDIUM,monaco,VER,3337,27.0,,,,,,,,
2023,28.0,77.77,MEDIUM,monaco,VER,3337,28.0,,,,,,,,
2023,29.0,78.001,MEDIUM,monaco,VER,3337,29.0,,,,,,,,
2023,30.0,78.16,MEDIUM,monaco,VER,3337,30.0,,,,,,,,
2023,31.0,78.741,MEDIUM,monaco,VER,3337,31.0,,,,,,,,
2023,32.0,78.816,MEDIUM,monaco,VER,3337,32.0,,,,,,,,
2023,33.0,78.946,MEDIUM,monaco,VER,3337,33.0,,,,,,,,
2023,34.0,78.044,MEDIUM,monaco,VER,3337,34.0,,,,,,,,
2023,35.0,78.024,MEDIUM,monaco,VER,3337,35.0,,,,,,,,
2023,36.0,77.974,MEDIUM,monaco,VER,3337,36.0,,,,,,,,
2023,37.0,77.273,MEDIUM,monaco,VER,3337,37.0,,,,,,,,
2023,38.0,77.122,MEDIUM,monaco,VER,3337,38.0,,,,,,,,
2023,39.0,76.966,MEDIUM,monaco,VER,3337,39.0,,,,,,,,
2023,40.0,77.161,MEDIUM,monaco,VER,3337,40.0,,,,,,,,
2023,41.0,76.944,MEDIUM,monaco,VER,3337,41.0,,,,,,,,
2023,42.0,76.8,MEDIUM,monaco,VER,3337,42.0,,,,,,,,
2023,43.0,76.963,MEDIUM,monaco,VER,3337,43.0,,,,,,,,
2023,44.0,76.722,MEDIUM,monaco,VER,3337,44.0,,,,,,,,
2023,45.0,76.701,MEDIUM,monaco,VER,3337,45.0,,,,,,,,
2023,46.0,77.075,MEDIUM,monaco,VER,3337,46.0,,,,,,,,
2023,47.0,77.16,MEDIUM,monaco,VER,3337,47.0,,,,,,,,
2023,48.0,77.065,MEDIUM,monaco,VER,3337,48.0,,,,,,,,
2023,49.0,77.428,MEDIUM,monaco,VER,3337,49.0,,,,,,,,
2023,50.0,77.314,MEDIUM,monaco,VER,3337,50.0,,,,,,,,
2023,51.0,77.427,MEDIUM,monaco,VER,3337,51.0,,,,,,,,
2023,2.0,79.704,HARD,monaco,PER,3337,1.0,,,,,,,,
2023,3.0,76.387,HARD,monaco,PER,3337,2.0,,,,,,,,
2023,4.0,76.535,HARD,monaco,PER,3337,3.0,,,,,,,,
2023,5.0,76.269,HARD,monaco,PER,3337,4.0,,,,,,,,
2023,6.0,76.458,HARD,monaco,PER,3337,5.0,,,,,,,,
2023,7.0,77.399,HARD,monaco,PER,3337,6.0,,,,,,,,
2023,8.0,77.937,HARD,monaco,PER,3337,7.0,,,,,,,,
2023,9.0,78.254,HARD,monaco,PER,3337,8.0,,,,,,,,
2023,10.0,79.787,HARD,monaco,PER,3337,9.0,,,,,,,,
2023,11.0,79.848,HARD,monaco,PER,3337,10.0,,,,,,,,
2023,12.0,80.433,HARD,monaco,PER,3337,11.0,,,,,,,,
2023,13.0,80.797,HARD,monaco,PER,3337,12.0,,,,,,,,
2023,14.0,80.283,HARD,monaco,PER,3337,13.0,,,,,,,,
2023,15.0,80.418,HARD,monaco,PER,3337,14.0,,,,,,,,
2023,16.0,80.487,HARD,monaco,PER,3337,15.0,,,,,,,,
2023,17.0,81.315,HARD,monaco,PER,3337,16.0,,,,,,,,
2023,18.0,78.092,HARD,monaco,PER,3337,17.0,,,,,,,,
2023,19.0,77.867,HARD,monaco,PER,3337,18.0,,,,,,,,
2023,20.0,77.979,HARD,monaco,PER,3337,19.0,,,,,,,,
2023,21.0,78.523,HARD,monaco,PER,3337,20.0,,,,,,,,
2023,22.0,78.803,HARD,monaco,PER,3337,21.0,,,,,,,,
2023,23.0,78.604,HARD,monaco,PER,3337,22.0,,,,,,,,
2023,24.0,78.624,HARD,monaco,PER,3337,23.0,,,,,,,,
2023,25.0,78.541,HARD,monaco,PER,3337,24.0,,,,,,,,
2023,26.0,79.877,HARD,monaco,PER,3337,25.0,,,,,,,,
2023,27.0,79.319,HARD,monaco,PER,3337,26.0,,,,,,,,
2023,28.0,79.611,HARD,monaco,PER,3337,27.0,,,,,,,,
2023,29.0,79.986,HARD,monaco,PER,3337,28.0,,,,,,,,
2023,30.0,80.771,HARD,monaco,PER,3337,29.0,,,,,,,,
2023,31.0,79.292,HARD,monaco,PER,3337,30.0,,,,,,,,
2023,32.0,79.607,HARD,monaco,PER,3337,31.0,,,,,,,,
2023,35.0,79.581,MEDIUM,monaco,PER,3337,2.0,,,,,,,,
2023,36.0,76.882,MEDIUM,monaco,PER,3337,3.0,,,,,,,,
2023,37.0,76.706,MEDIUM,monaco,PER,3337,4.0,,,,,,,,
2023,38.0,76.353,MEDIUM,monaco,PER,3337,5.0,,,,,,,,
2023,39.0,76.445,MEDIUM,monaco,PER,3337,6.0,,,,,,,,
2023,40.0,76.755,MEDIUM,monaco,PER,3337,7.0,,,,,,,,
2023,41.0,77.959,MEDIUM,monaco,PER,3337,8.0,,,,,,,,
2023,42.0,77.46,MEDIUM,monaco,PER,3337,9.0,,,,,,,,
2023,43.0,77.847,MEDIUM,monaco,PER,3337,10.0,,,,,,,,
2023,44.0,77.616,MEDIUM,monaco,PER,3337,11.0,,,,,,,,
2023,45.0,77.128,MEDIUM,monaco,PER,3337,12.0,,,,,,,,
2023,46.0,77.047,MEDIUM,monaco,PER,3337,13.0,,,,,,,,
2023,47.0,76.859,MEDIUM,monaco,PER,3337,14.0,,,,,,,,
2023,48.0,76.98,MEDIUM,monaco,PER,3337,15.0,,,,,,,,
2023,49.0,78.524,MEDIUM,monaco,PER,3337,16.0,,,,,,,,
2023,2.0,81.804,HARD,monaco,PIA,3337,2.0,,,,,,,,
2023,3.0,80.532,HARD,monaco,PIA,3337,3.0,,,,,,,,
2023,4.0,80.408,HARD,monaco,PIA,3337,4.0,,,,,,,,
2023,5.0,79.707,HARD,monaco,PIA,3337,5.0,,,,,,,,
2023,6.0,79.247,HARD,monaco,PIA,3337,6.0,,,,,,,,
2023,7.0,78.869,HARD,monaco,PIA,3337,7.0,,,,,,,,
2023,8.0,78.828,HARD,monaco,PIA,3337,8.0,,,,,,,,
2023,9.0,79.346,HARD,monaco,PIA,3337,9.0,,,,,,,,
2023,10.0,79.015,HARD,monaco,PIA,3337,10.0,,,,,,,,
2023,11.0,78.9,HARD,monaco,PIA,3337,11.0,,,,,,,,
2023,12.0,80.302,HARD,monaco,PIA,3337,12.0,,,,,,,,
2023,13.0,79.265,HARD,monaco,PIA,3337,13.0,,,,,,,,
2023,14.0,79.285,HARD,monaco,PIA,3337,14.0,,,,,,,,
2023,15.0,79.134,HARD,monaco,PIA,3337,15.0,,,,,,,,
2023,16.0,78.718,HARD,monaco,PIA,3337,16.0,,,,,,,,
2023,17.0,79.053,HARD,monaco,PIA,3337,17.0,,,,,,,,
2023,18.0,78.765,HARD,monaco,PIA,3337,18.0,,,,,,,,
2023,19.0,79.416,HARD,monaco,PIA,3337,19.0,,,,,,,,
2023,20.0,79.281,HARD,monaco,PIA,3337,20.0,,,,,,,,
2023,21.0,79.065,HARD,monaco,PIA,3337,21.0,,,,,,,,
2023,22.0,79.025,HARD,monaco,PIA,3337,22.0,,,,,,,,
2023,23.0,79.52,HARD,monaco,PIA,3337,23.0,,,,,,,,
2023,24.0,79.359,HARD,monaco,PIA,3337,24.0,,,,,,,,
2023,25.0,79.382,HARD,monaco,PIA,3337,25.0,,,,,,,,
2023,26.0,80.198,HARD,monaco,PIA,3337,26.0,,,,,,,,
2023,27.0,79.524,HARD,monaco,PIA,3337,27.0,,,,,,,,
2023,28.0,78.485,HARD,monaco,PIA,3337,28.0,,,,,,,,
2023,29.0,78.335,HARD,monaco,PIA,3337,29.0,,,,,,,,
2023,30.0,78.363,HARD,monaco,PIA,3337,30.0,,,,,,,,
2023,31.0,78.115,HARD,monaco,PIA,3337,31.0,,,,,,,,
2023,32.0,78.39,HARD,monaco,PIA,3337,32.0,,,,,,,,
2023,33.0,78.259,HARD,monaco,PIA,3337,33.0,,,,,,,,
2023,34.0,78.311,HARD,monaco,PIA,3337,34.0,,,,,,,,
2023,35.0,78.328,HARD,monaco,PIA,3337,35.0,,,,,,,,
2023,36.0,77.701,HARD,monaco,PIA,3337,36.0,,,,,,,,
2023,37.0,77.842,HARD,monaco,PIA,3337,37.0,,,,,,,,
2023,38.0,77.73,HARD,monaco,PIA,3337,38.0,,,,,,,,
2023,39.0,77.873,HARD,monaco,PIA,3337,39.0,,,,,,,,
2023,40.0,78.184,HARD,monaco,PIA,3337,40.0,,,,,,,,
2023,41.0,78.555,HARD,monaco,PIA,3337,41.0,,,,,,,,
2023,42.0,78.065,HARD,monaco,PIA,3337,42.0,,,,,,,,
2023,43.0,78.148,HARD,monaco,PIA,3337,43.0,,,,,,,,
2023,44.0,78.041,HARD,monaco,PIA,3337,44.0,,,,,,,,
2023,45.0,77.846,HARD,monaco,PIA,3337,45.0,,,,,,,,
2023,46.0,77.516,HARD,monaco,PIA,3337,46.0,,,,,,,,
2023,47.0,77.513,HARD,monaco,PIA,3337,47.0,,,,,,,,
2023,48.0,78.001,HARD,monaco,PIA,3337,48.0,,,,,,,,
2023,49.0,81.248,HARD,monaco,PIA,3337,49.0,,,,,,,,
2023,50.0,78.201,HARD,monaco,PIA,3337,50.0,,,,,,,,
2023,2.0,81.61,MEDIUM,monaco,NOR,3337,2.0,,,,,,,,
2023,3.0,80.396,MEDIUM,monaco,NOR,3337,3.0,,,,,,,,
2023,4.0,80.209,MEDIUM,monaco,NOR,3337,4.0,,,,,,,,
2023,5.0,79.502,MEDIUM,monaco,NOR,3337,5.0,,,,,,,,
2023,6.0,79.045,MEDIUM,monaco,NOR,3337,6.0,,,,,,,,
2023,7.0,78.652,MEDIUM,monaco,NOR,3337,7.0,,,,,,,,
2023,8.0,78.651,MEDIUM,monaco,NOR,3337,8.0,,,,,,,,
2023,9.0,79.065,MEDIUM,monaco,NOR,3337,9.0,,,,,,,,
2023,10.0,79.053,MEDIUM,monaco,NOR,3337,10.0,,,,,,,,
2023,11.0,79.148,MEDIUM,monaco,NOR,3337,11.0,,,,,,,,
2023,12.0,80.277,MEDIUM,monaco,NOR,3337,12.0,,,,,,,,
2023,13.0,78.978,MEDIUM,monaco,NOR,3337,13.0,,,,,,,,
2023,14.0,78.856,MEDIUM,monaco,NOR,3337,14.0,,,,,,,,
2023,15.0,78.855,MEDIUM,monaco,NOR,3337,15.0,,,,,,,,
2023,16.0,78.988,MEDIUM,monaco,NOR,3337,16.0,,,,,,,,
2023,17.0,78.937,MEDIUM,monaco,NOR,3337,17.0,,,,,,,,
2023,18.0,79.01,MEDIUM,monaco,NOR,3337,18.0,,,,,,,,
2023,19.0,79.504,MEDIUM,monaco,NOR,3337,19.0,,,,,,,,
2023,20.0,78.985,MEDIUM,monaco,NOR,3337,20.0,,,,,,,,
2023,21.0,79.074,MEDIUM,monaco,NOR,3337,21.0,,,,,,,,
2023,22.0,78.882,MEDIUM,monaco,NOR,3337,22.0,,,,,,,,
2023,23.0,78.657,MEDIUM,monaco,NOR,3337,23.0,,,,,,,,
2023,24.0,78.681,MEDIUM,monaco,NOR,3337,24.0,,,,,,,,
2023,25.0,78.78,MEDIUM,monaco,NOR,3337,25.0,,,,,,,,
2023,26.0,79.067,MEDIUM,monaco,NOR,3337,26.0,,,,,,,,
2023,27.0,79.109,MEDIUM,monaco,NOR,3337,27.0,,,,,,,,
2023,28.0,78.771,MEDIUM,monaco,NOR,3337,28.0,,,,,,,,
2023,29.0,78.906,MEDIUM,monaco,NOR,3337,29.0,,,,,,,,
2023,30.0,78.568,MEDIUM,monaco,NOR,3337,30.0,,,,,,,,
2023,31.0,78.454,MEDIUM,monaco,NOR,3337,31.0,,,,,,,,
2023,32.0,77.914,MEDIUM,monaco,NOR,3337,32.0,,,,,,,,
2023,33.0,78.042,MEDIUM,monaco,NOR,3337,33.0,,,,,,,,
2023,34.0,78.026,MEDIUM,monaco,NOR,3337,34.0,,,,,,,,
2023,35.0,78.192,MEDIUM,monaco,NOR,3337,35.0,,,,,,,,
2023,36.0,78.05,MEDIUM,monaco,NOR,3337,36.0,,,,,,,,
2023,37.0,78.303,MEDIUM,monaco,NOR,3337,37.0,,,,,,,,
2023,38.0,78.214,MEDIUM,monaco,NOR,3337,38.0,,,,,,,,
2023,39.0,78.151,MEDIUM,monaco,NOR,3337,39.0,,,,,,,,
2023,40.0,78.529,MEDIUM,monaco,NOR,3337,40.0,,,,,,,,
2023,41.0,78.409,MEDIUM,monaco,NOR,3337,41.0,,,,,,,,
2023,42.0,78.149,MEDIUM,monaco,NOR,3337,42.0,,,,,,,,
2023,43.0,78.045,MEDIUM,monaco,NOR,3337,43.0,,,,,,,,
2023,44.0,77.991,MEDIUM,monaco,NOR,3337,44.0,,,,,,,,
2023,45.0,77.862,MEDIUM,monaco,NOR,3337,45.0,,,,,,,,
2023,46.0,77.844,MEDIUM,monaco,NOR,3337,46.0,,,,,,,,
2023,47.0,78.234,MEDIUM,monaco,NOR,3337,47.0,,,,,,,,
2023,48.0,78.297,MEDIUM,monaco,NOR,3337,48.0,,,,,,,,
2023,49.0,78.152,MEDIUM,monaco,NOR,3337,49.0,,,,,,,,
2023,2.0,81.155,HARD,monaco,RUS,3337,2.0,,,,,,,,
2023,3.0,80.291,HARD,monaco,RUS,3337,3.0,,,,,,,,
2023,4.0,80.03,HARD,monaco,RUS,3337,4.0,,,,,,,,
2023,5.0,78.84,HARD,monaco,RUS,3337,5.0,,,,,,,,
2023,6.0,78.945,HARD,monaco,RUS,3337,6.0,,,,,,,,
2023,7.0,78.583,HARD,monaco,RUS,3337,7.0,,,,,,,,
2023,8.0,78.99,HARD,monaco,RUS,3337,8.0,,,,,,,,
2023,9.0,79.025,HARD,monaco,RUS,3337,9.0,,,,,,,,
2023,10.0,78.566,HARD,monaco,RUS,3337,10.0,,,,,,,,
2023,11.0,78.483,HARD,monaco,RUS,3337,11.0,,,,,,,,
2023,12.0,78.459,HARD,monaco,RUS,3337,12.0,,,,,,,,
2023,13.0,77.787,HARD,monaco,RUS,3337,13.0,,,,,,,,
2023,14.0,78.286,HARD,monaco,RUS,3337,14.0,,,,,,,,
2023,15.0,78.531,HARD,monaco,RUS,3337,15.0,,,,,,,,
2023,16.0,78.502,HARD,monaco,RUS,3337,16.0,,,,,,,,
2023,17.0,78.244,HARD,monaco,RUS,3337,17.0,,,,,,,,
2023,18.0,78.229,HARD,monaco,RUS,3337,18.0,,,,,,,,
2023,19.0,78.299,HARD,monaco,RUS,3337,19.0,,,,,,,,
2023,20.0,78.32,HARD,monaco,RUS,3337,20.0,,,,,,,,
2023,21.0,78.086,HARD,monaco,RUS,3337,21.0,,,,,,,,
2023,22.0,77.879,HARD,monaco,RUS,3337,22.0,,,,,,,,
2023,23.0,78.111,HARD,monaco,RUS,3337,23.0,,,,,,,,
2023,24.0,77.709,HARD,monaco,RUS,3337,24.0,,,,,,,,
2023,25.0,77.648,HARD,monaco,RUS,3337,25.0,,,,,,,,
2023,26.0,77.9,HARD,monaco,RUS,3337,26.0,,,,,,,,
2023,27.0,77.837,HARD,monaco,RUS,3337,27.0,,,,,,,,
2023,28.0,77.353,HARD,monaco,RUS,3337,28.0,,,,,,,,
2023,29.0,77.332,HARD,monaco,RUS,3337,29.0,,,,,,,,
2023,30.0,77.3,HARD,monaco,RUS,3337,30.0,,,,,,,,
2023,31.0,77.404,HARD,monaco,RUS,3337,31.0,,,,,,,,
